# Run started=2026-07-10 19:10:38 graph=Toronto method=ReleaseV1 data_root=data graph_folder=data\Toronto query_file=query.txt run_subdir=default original_query_count=160 query_begin=1 query_limit=-1 query_count=160 result_dir=result\Toronto\ReleaseV1\default rss_mb=15.832 peak_rss_mb=15.836
query=93 best=0.2173255765 n=46073 m=68353 g=7 saved_states=64551 peak_live_states=61761 group_dist_ms=74.759 tsp_ms=0.161 upper_ms=0.822 dp_ms=69.239 total_ms=145.295 wall_ms=149.460 rss_before_mb=16.461 rss_after_mb=16.469 peak_rss_mb=28.395
query=94 best=0.2774258968 n=46073 m=68353 g=7 saved_states=155201 peak_live_states=137908 group_dist_ms=75.541 tsp_ms=0.165 upper_ms=0.856 dp_ms=123.509 total_ms=200.374 wall_ms=204.736 rss_before_mb=16.469 rss_after_mb=16.828 peak_rss_mb=28.395
query=95 best=0.3206056581 n=46073 m=68353 g=7 saved_states=268412 peak_live_states=241767 group_dist_ms=73.243 tsp_ms=0.160 upper_ms=0.945 dp_ms=190.151 total_ms=264.815 wall_ms=269.216 rss_before_mb=16.828 rss_after_mb=16.473 peak_rss_mb=28.395
query=96 best=0.2550094015 n=46073 m=68353 g=7 saved_states=92286 peak_live_states=80184 group_dist_ms=68.587 tsp_ms=0.159 upper_ms=1.093 dp_ms=82.944 total_ms=153.037 wall_ms=157.270 rss_before_mb=16.473 rss_after_mb=16.504 peak_rss_mb=28.395
query=97 best=0.0945681894 n=46073 m=68353 g=7 saved_states=4442 peak_live_states=4165 group_dist_ms=69.152 tsp_ms=0.158 upper_ms=0.847 dp_ms=31.075 total_ms=101.514 wall_ms=105.407 rss_before_mb=16.504 rss_after_mb=16.539 peak_rss_mb=28.395
query=98 best=0.2366337231 n=46073 m=68353 g=7 saved_states=121662 peak_live_states=112382 group_dist_ms=79.338 tsp_ms=0.173 upper_ms=0.943 dp_ms=104.472 total_ms=185.226 wall_ms=189.542 rss_before_mb=16.539 rss_after_mb=16.531 peak_rss_mb=28.395
query=99 best=0.1812055058 n=46073 m=68353 g=7 saved_states=119395 peak_live_states=112780 group_dist_ms=71.694 tsp_ms=0.166 upper_ms=0.872 dp_ms=98.601 total_ms=171.550 wall_ms=175.599 rss_before_mb=16.531 rss_after_mb=16.547 peak_rss_mb=28.395
query=100 best=0.2864640972 n=46073 m=68353 g=7 saved_states=169658 peak_live_states=152513 group_dist_ms=68.495 tsp_ms=0.160 upper_ms=0.918 dp_ms=129.235 total_ms=199.007 wall_ms=203.142 rss_before_mb=16.547 rss_after_mb=16.895 peak_rss_mb=28.395
query=101 best=0.1163450346 n=46073 m=68353 g=7 saved_states=43737 peak_live_states=37299 group_dist_ms=84.799 tsp_ms=0.184 upper_ms=0.955 dp_ms=55.021 total_ms=141.502 wall_ms=145.592 rss_before_mb=16.898 rss_after_mb=16.883 peak_rss_mb=28.395
query=102 best=0.0566260847 n=46073 m=68353 g=7 saved_states=10179 peak_live_states=8876 group_dist_ms=73.016 tsp_ms=0.162 upper_ms=0.837 dp_ms=33.948 total_ms=108.418 wall_ms=112.278 rss_before_mb=16.883 rss_after_mb=16.902 peak_rss_mb=28.395
query=103 best=0.0847716374 n=46073 m=68353 g=7 saved_states=12567 peak_live_states=11403 group_dist_ms=71.381 tsp_ms=0.186 upper_ms=0.805 dp_ms=35.442 total_ms=108.216 wall_ms=111.946 rss_before_mb=16.902 rss_after_mb=16.562 peak_rss_mb=28.395
query=104 best=0.1038633608 n=46073 m=68353 g=7 saved_states=30761 peak_live_states=26366 group_dist_ms=73.197 tsp_ms=0.215 upper_ms=0.907 dp_ms=47.014 total_ms=121.783 wall_ms=125.532 rss_before_mb=16.562 rss_after_mb=17.027 peak_rss_mb=28.395
query=105 best=0.1218783761 n=46073 m=68353 g=7 saved_states=85851 peak_live_states=77282 group_dist_ms=84.927 tsp_ms=0.180 upper_ms=0.843 dp_ms=81.366 total_ms=167.843 wall_ms=172.037 rss_before_mb=17.027 rss_after_mb=16.688 peak_rss_mb=28.395
query=106 best=0.0770529822 n=46073 m=68353 g=7 saved_states=11910 peak_live_states=10083 group_dist_ms=70.414 tsp_ms=0.135 upper_ms=0.654 dp_ms=30.114 total_ms=101.689 wall_ms=105.623 rss_before_mb=16.688 rss_after_mb=16.555 peak_rss_mb=28.395
query=107 best=0.1606689432 n=46073 m=68353 g=7 saved_states=78344 peak_live_states=66104 group_dist_ms=69.969 tsp_ms=0.167 upper_ms=0.886 dp_ms=73.515 total_ms=144.976 wall_ms=148.202 rss_before_mb=16.555 rss_after_mb=16.680 peak_rss_mb=28.395
query=108 best=0.0967607424 n=46073 m=68353 g=7 saved_states=20822 peak_live_states=18292 group_dist_ms=71.406 tsp_ms=0.168 upper_ms=0.909 dp_ms=41.125 total_ms=114.031 wall_ms=117.843 rss_before_mb=16.680 rss_after_mb=16.664 peak_rss_mb=28.395
query=109 best=0.1192005701 n=46073 m=68353 g=7 saved_states=53484 peak_live_states=46921 group_dist_ms=77.866 tsp_ms=0.178 upper_ms=0.929 dp_ms=64.153 total_ms=143.756 wall_ms=147.760 rss_before_mb=16.664 rss_after_mb=16.559 peak_rss_mb=28.395
query=110 best=0.0987925985 n=46073 m=68353 g=7 saved_states=31430 peak_live_states=26406 group_dist_ms=75.720 tsp_ms=0.161 upper_ms=0.751 dp_ms=47.625 total_ms=124.820 wall_ms=129.083 rss_before_mb=16.559 rss_after_mb=16.625 peak_rss_mb=28.395
query=111 best=0.0222803716 n=46073 m=68353 g=7 saved_states=2928 peak_live_states=2609 group_dist_ms=75.104 tsp_ms=0.170 upper_ms=0.907 dp_ms=29.982 total_ms=107.095 wall_ms=111.018 rss_before_mb=16.625 rss_after_mb=16.965 peak_rss_mb=28.395
query=112 best=0.0485864135 n=46073 m=68353 g=7 saved_states=24292 peak_live_states=20605 group_dist_ms=74.701 tsp_ms=0.227 upper_ms=0.833 dp_ms=44.909 total_ms=121.765 wall_ms=125.575 rss_before_mb=16.965 rss_after_mb=17.066 peak_rss_mb=28.395
query=113 best=0.0201695323 n=46073 m=68353 g=7 saved_states=4082 peak_live_states=3508 group_dist_ms=76.548 tsp_ms=0.162 upper_ms=0.831 dp_ms=27.666 total_ms=106.027 wall_ms=110.005 rss_before_mb=17.066 rss_after_mb=16.742 peak_rss_mb=28.395
query=114 best=0.0361456552 n=46073 m=68353 g=7 saved_states=15561 peak_live_states=13297 group_dist_ms=69.796 tsp_ms=0.171 upper_ms=0.818 dp_ms=37.468 total_ms=109.039 wall_ms=112.375 rss_before_mb=16.742 rss_after_mb=17.148 peak_rss_mb=28.395
query=115 best=0.0124022014 n=46073 m=68353 g=7 saved_states=2093 peak_live_states=1949 group_dist_ms=75.263 tsp_ms=0.171 upper_ms=0.722 dp_ms=29.218 total_ms=106.186 wall_ms=109.822 rss_before_mb=17.148 rss_after_mb=17.512 peak_rss_mb=28.395
query=116 best=0.0524396708 n=46073 m=68353 g=7 saved_states=31448 peak_live_states=27160 group_dist_ms=73.790 tsp_ms=0.147 upper_ms=0.729 dp_ms=45.157 total_ms=120.606 wall_ms=124.217 rss_before_mb=17.512 rss_after_mb=16.805 peak_rss_mb=28.395
query=117 best=0.0421237264 n=46073 m=68353 g=7 saved_states=18495 peak_live_states=15580 group_dist_ms=71.729 tsp_ms=0.172 upper_ms=0.692 dp_ms=39.033 total_ms=112.487 wall_ms=116.032 rss_before_mb=16.805 rss_after_mb=17.504 peak_rss_mb=28.395
query=118 best=0.0431895205 n=46073 m=68353 g=7 saved_states=21855 peak_live_states=19677 group_dist_ms=73.995 tsp_ms=0.172 upper_ms=0.582 dp_ms=41.108 total_ms=116.538 wall_ms=120.267 rss_before_mb=17.504 rss_after_mb=16.699 peak_rss_mb=28.395
query=119 best=0.0303449503 n=46073 m=68353 g=7 saved_states=7116 peak_live_states=6337 group_dist_ms=71.880 tsp_ms=0.164 upper_ms=0.899 dp_ms=32.417 total_ms=106.135 wall_ms=109.729 rss_before_mb=16.699 rss_after_mb=17.527 peak_rss_mb=28.395
query=120 best=0.0227487779 n=46073 m=68353 g=7 saved_states=7560 peak_live_states=6816 group_dist_ms=74.602 tsp_ms=0.198 upper_ms=0.701 dp_ms=32.761 total_ms=109.074 wall_ms=112.768 rss_before_mb=17.527 rss_after_mb=17.457 peak_rss_mb=28.395
query=121 best=0.4645755983 n=46073 m=68353 g=8 saved_states=304365 peak_live_states=286244 group_dist_ms=83.686 tsp_ms=0.386 upper_ms=1.046 dp_ms=305.574 total_ms=390.971 wall_ms=395.845 rss_before_mb=17.457 rss_after_mb=16.859 peak_rss_mb=28.395
query=122 best=0.5977826426 n=46073 m=68353 g=8 saved_states=1063008 peak_live_states=931450 group_dist_ms=78.997 tsp_ms=0.349 upper_ms=1.079 dp_ms=957.200 total_ms=1037.946 wall_ms=1044.734 rss_before_mb=16.859 rss_after_mb=16.609 peak_rss_mb=40.352
query=123 best=0.6044561862 n=46073 m=68353 g=8 saved_states=1368729 peak_live_states=1187752 group_dist_ms=81.643 tsp_ms=0.411 upper_ms=1.177 dp_ms=1181.537 total_ms=1264.999 wall_ms=1272.435 rss_before_mb=16.609 rss_after_mb=16.773 peak_rss_mb=45.848
query=124 best=0.5355708872 n=46073 m=68353 g=8 saved_states=620708 peak_live_states=550309 group_dist_ms=78.442 tsp_ms=0.356 upper_ms=1.018 dp_ms=555.955 total_ms=635.981 wall_ms=641.806 rss_before_mb=16.773 rss_after_mb=16.621 peak_rss_mb=45.848
query=125 best=0.5478016011 n=46073 m=68353 g=8 saved_states=1021564 peak_live_states=970715 group_dist_ms=78.101 tsp_ms=0.421 upper_ms=1.289 dp_ms=858.158 total_ms=938.149 wall_ms=945.126 rss_before_mb=16.621 rss_after_mb=16.777 peak_rss_mb=45.848
query=126 best=0.4489610973 n=46073 m=68353 g=8 saved_states=335966 peak_live_states=308822 group_dist_ms=79.053 tsp_ms=0.350 upper_ms=0.909 dp_ms=313.471 total_ms=394.112 wall_ms=399.198 rss_before_mb=16.797 rss_after_mb=16.996 peak_rss_mb=45.848
query=127 best=0.4991497650 n=46073 m=68353 g=8 saved_states=507017 peak_live_states=484821 group_dist_ms=73.162 tsp_ms=0.332 upper_ms=0.973 dp_ms=474.653 total_ms=549.397 wall_ms=554.803 rss_before_mb=16.996 rss_after_mb=17.520 peak_rss_mb=45.848
query=128 best=0.5384528725 n=46073 m=68353 g=8 saved_states=735327 peak_live_states=672491 group_dist_ms=77.454 tsp_ms=0.351 upper_ms=1.097 dp_ms=670.208 total_ms=749.350 wall_ms=755.159 rss_before_mb=17.520 rss_after_mb=16.660 peak_rss_mb=45.848
query=129 best=0.5796148141 n=46073 m=68353 g=8 saved_states=841200 peak_live_states=725762 group_dist_ms=84.637 tsp_ms=0.354 upper_ms=1.082 dp_ms=755.432 total_ms=841.716 wall_ms=848.390 rss_before_mb=16.660 rss_after_mb=16.812 peak_rss_mb=45.848
query=130 best=0.4934993639 n=46073 m=68353 g=8 saved_states=412865 peak_live_states=392389 group_dist_ms=78.756 tsp_ms=0.353 upper_ms=0.956 dp_ms=392.810 total_ms=473.131 wall_ms=478.191 rss_before_mb=16.812 rss_after_mb=17.070 peak_rss_mb=45.848
query=131 best=0.2063265308 n=46073 m=68353 g=8 saved_states=125914 peak_live_states=118877 group_dist_ms=83.307 tsp_ms=0.394 upper_ms=1.076 dp_ms=154.367 total_ms=239.552 wall_ms=243.884 rss_before_mb=17.070 rss_after_mb=17.188 peak_rss_mb=45.848
query=132 best=0.2745577345 n=46073 m=68353 g=8 saved_states=353591 peak_live_states=326450 group_dist_ms=77.556 tsp_ms=0.347 upper_ms=0.757 dp_ms=335.161 total_ms=414.109 wall_ms=419.152 rss_before_mb=17.188 rss_after_mb=17.098 peak_rss_mb=45.848
query=133 best=0.3102870063 n=46073 m=68353 g=8 saved_states=494201 peak_live_states=450774 group_dist_ms=83.582 tsp_ms=0.350 upper_ms=1.003 dp_ms=453.223 total_ms=538.497 wall_ms=544.125 rss_before_mb=17.090 rss_after_mb=16.852 peak_rss_mb=45.848
query=134 best=0.3192687896 n=46073 m=68353 g=8 saved_states=706523 peak_live_states=650329 group_dist_ms=79.938 tsp_ms=0.351 upper_ms=0.953 dp_ms=590.603 total_ms=672.197 wall_ms=678.097 rss_before_mb=16.852 rss_after_mb=16.707 peak_rss_mb=45.848
query=135 best=0.2498433891 n=46073 m=68353 g=8 saved_states=163555 peak_live_states=154825 group_dist_ms=78.436 tsp_ms=0.354 upper_ms=0.986 dp_ms=187.180 total_ms=267.269 wall_ms=271.639 rss_before_mb=16.707 rss_after_mb=17.730 peak_rss_mb=45.848
query=136 best=0.3387405513 n=46073 m=68353 g=8 saved_states=697248 peak_live_states=629404 group_dist_ms=86.058 tsp_ms=0.330 upper_ms=1.148 dp_ms=637.405 total_ms=725.285 wall_ms=731.317 rss_before_mb=17.730 rss_after_mb=17.195 peak_rss_mb=45.848
query=137 best=0.2998070533 n=46073 m=68353 g=8 saved_states=301801 peak_live_states=282239 group_dist_ms=85.852 tsp_ms=0.358 upper_ms=1.077 dp_ms=311.362 total_ms=399.079 wall_ms=403.935 rss_before_mb=17.195 rss_after_mb=17.746 peak_rss_mb=45.848
query=138 best=0.2873335398 n=46073 m=68353 g=8 saved_states=257555 peak_live_states=246377 group_dist_ms=80.405 tsp_ms=0.353 upper_ms=0.974 dp_ms=266.736 total_ms=348.812 wall_ms=353.754 rss_before_mb=16.988 rss_after_mb=17.160 peak_rss_mb=45.848
query=139 best=0.1850868700 n=46073 m=68353 g=8 saved_states=61344 peak_live_states=56537 group_dist_ms=81.663 tsp_ms=0.346 upper_ms=0.977 dp_ms=101.695 total_ms=185.020 wall_ms=189.452 rss_before_mb=17.160 rss_after_mb=16.938 peak_rss_mb=45.848
query=140 best=0.3150045202 n=46073 m=68353 g=8 saved_states=333818 peak_live_states=312267 group_dist_ms=85.695 tsp_ms=0.364 upper_ms=1.015 dp_ms=328.038 total_ms=415.520 wall_ms=420.640 rss_before_mb=16.996 rss_after_mb=16.906 peak_rss_mb=45.848
query=141 best=0.1423328883 n=46073 m=68353 g=8 saved_states=157942 peak_live_states=133991 group_dist_ms=82.465 tsp_ms=0.366 upper_ms=1.054 dp_ms=180.141 total_ms=264.660 wall_ms=269.467 rss_before_mb=16.906 rss_after_mb=17.559 peak_rss_mb=45.848
query=142 best=0.0539184700 n=46073 m=68353 g=8 saved_states=14812 peak_live_states=13119 group_dist_ms=84.894 tsp_ms=0.352 upper_ms=0.894 dp_ms=58.526 total_ms=145.369 wall_ms=149.472 rss_before_mb=17.559 rss_after_mb=17.234 peak_rss_mb=45.848
query=143 best=0.1083503942 n=46073 m=68353 g=8 saved_states=68827 peak_live_states=60594 group_dist_ms=80.348 tsp_ms=0.347 upper_ms=0.914 dp_ms=105.194 total_ms=187.313 wall_ms=191.528 rss_before_mb=17.238 rss_after_mb=17.090 peak_rss_mb=45.848
query=144 best=0.1208387653 n=46073 m=68353 g=8 saved_states=97554 peak_live_states=88655 group_dist_ms=82.451 tsp_ms=0.285 upper_ms=0.700 dp_ms=124.885 total_ms=208.833 wall_ms=213.060 rss_before_mb=17.090 rss_after_mb=17.840 peak_rss_mb=45.848
query=145 best=0.1212606347 n=46073 m=68353 g=8 saved_states=80890 peak_live_states=76160 group_dist_ms=82.284 tsp_ms=0.343 upper_ms=0.980 dp_ms=112.970 total_ms=197.127 wall_ms=201.277 rss_before_mb=17.840 rss_after_mb=17.250 peak_rss_mb=45.848
query=146 best=0.0223105699 n=46073 m=68353 g=8 saved_states=3010 peak_live_states=2576 group_dist_ms=82.430 tsp_ms=0.351 upper_ms=0.785 dp_ms=50.933 total_ms=135.034 wall_ms=139.110 rss_before_mb=17.270 rss_after_mb=16.969 peak_rss_mb=45.848
query=147 best=0.1241015711 n=46073 m=68353 g=8 saved_states=81125 peak_live_states=77397 group_dist_ms=91.091 tsp_ms=0.364 upper_ms=0.898 dp_ms=115.735 total_ms=208.720 wall_ms=212.995 rss_before_mb=16.973 rss_after_mb=17.395 peak_rss_mb=45.848
query=148 best=0.0551191947 n=46073 m=68353 g=8 saved_states=15218 peak_live_states=13814 group_dist_ms=81.368 tsp_ms=0.348 upper_ms=1.125 dp_ms=60.406 total_ms=143.861 wall_ms=147.820 rss_before_mb=17.395 rss_after_mb=16.996 peak_rss_mb=45.848
query=149 best=0.1015641094 n=46073 m=68353 g=8 saved_states=52972 peak_live_states=49097 group_dist_ms=86.276 tsp_ms=0.369 upper_ms=0.875 dp_ms=93.897 total_ms=182.091 wall_ms=186.306 rss_before_mb=17.055 rss_after_mb=16.945 peak_rss_mb=45.848
query=150 best=0.0965557309 n=46073 m=68353 g=8 saved_states=53504 peak_live_states=49484 group_dist_ms=83.386 tsp_ms=0.351 upper_ms=1.163 dp_ms=91.753 total_ms=177.281 wall_ms=181.448 rss_before_mb=16.945 rss_after_mb=16.910 peak_rss_mb=45.848
query=151 best=0.0371680378 n=46073 m=68353 g=8 saved_states=24165 peak_live_states=22694 group_dist_ms=83.616 tsp_ms=0.356 upper_ms=0.647 dp_ms=67.638 total_ms=153.203 wall_ms=157.311 rss_before_mb=16.969 rss_after_mb=17.309 peak_rss_mb=45.848
query=152 best=0.0297075093 n=46073 m=68353 g=8 saved_states=28944 peak_live_states=24757 group_dist_ms=83.457 tsp_ms=0.279 upper_ms=0.846 dp_ms=73.466 total_ms=158.887 wall_ms=162.975 rss_before_mb=17.312 rss_after_mb=17.422 peak_rss_mb=45.848
query=153 best=0.0560638127 n=46073 m=68353 g=8 saved_states=69392 peak_live_states=61379 group_dist_ms=83.365 tsp_ms=0.358 upper_ms=0.852 dp_ms=102.641 total_ms=188.260 wall_ms=192.409 rss_before_mb=17.422 rss_after_mb=17.277 peak_rss_mb=45.848
query=154 best=0.0488610839 n=46073 m=68353 g=8 saved_states=59251 peak_live_states=53478 group_dist_ms=91.880 tsp_ms=0.374 upper_ms=0.847 dp_ms=105.535 total_ms=199.770 wall_ms=203.988 rss_before_mb=17.277 rss_after_mb=16.988 peak_rss_mb=45.848
query=155 best=0.0510503110 n=46073 m=68353 g=8 saved_states=66193 peak_live_states=61724 group_dist_ms=98.306 tsp_ms=0.423 upper_ms=0.928 dp_ms=103.704 total_ms=204.508 wall_ms=208.903 rss_before_mb=16.988 rss_after_mb=17.031 peak_rss_mb=45.848
query=156 best=0.0203568209 n=46073 m=68353 g=8 saved_states=9238 peak_live_states=8189 group_dist_ms=86.620 tsp_ms=0.400 upper_ms=0.728 dp_ms=55.294 total_ms=144.224 wall_ms=148.294 rss_before_mb=17.031 rss_after_mb=17.020 peak_rss_mb=45.848
query=157 best=0.0303019408 n=46073 m=68353 g=8 saved_states=16598 peak_live_states=15921 group_dist_ms=87.467 tsp_ms=0.352 upper_ms=0.792 dp_ms=62.095 total_ms=151.660 wall_ms=155.830 rss_before_mb=17.020 rss_after_mb=17.195 peak_rss_mb=45.848
query=158 best=0.0774333641 n=46073 m=68353 g=8 saved_states=123449 peak_live_states=106570 group_dist_ms=80.969 tsp_ms=0.451 upper_ms=0.789 dp_ms=148.346 total_ms=231.574 wall_ms=235.938 rss_before_mb=17.195 rss_after_mb=17.039 peak_rss_mb=45.848
query=159 best=0.0373479604 n=46073 m=68353 g=8 saved_states=27228 peak_live_states=25045 group_dist_ms=83.569 tsp_ms=0.404 upper_ms=0.813 dp_ms=69.956 total_ms=155.726 wall_ms=159.885 rss_before_mb=17.039 rss_after_mb=17.613 peak_rss_mb=45.848
query=160 best=0.0557724597 n=46073 m=68353 g=8 saved_states=50725 peak_live_states=46811 group_dist_ms=85.723 tsp_ms=0.358 upper_ms=0.899 dp_ms=90.740 total_ms=178.710 wall_ms=182.647 rss_before_mb=17.613 rss_after_mb=17.742 peak_rss_mb=45.848
